group,split,role,label,rel_path,score
cpu_baseline,test,test_normal,0,test/good/test_normal__val__good__2_701.bmp,0.4458405673503876
gpu_no_retrain,test,test_normal,0,test/good/test_normal__val__good__2_701.bmp,0.4385398030281067
gpu_retrain,test,test_normal,0,test/good/test_normal__val__good__2_701.bmp,0.5030351281166077
gpu_no_retrain,test,test_normal,0,test/good/test_normal__val__good__2_704.bmp,0.41136619448661804
gpu_retrain,test,test_normal,0,test/good/test_normal__val__good__2_704.bmp,0.4912438988685608
cpu_baseline,test,test_normal,0,test/good/test_normal__val__good__2_704.bmp,0.43172499537467957
gpu_retrain,test,test_normal,0,test/good/test_normal__val__good__2_707.bmp,0.4835948050022125
cpu_baseline,test,test_normal,0,test/good/test_normal__val__good__2_707.bmp,0.37225160002708435
gpu_no_retrain,test,test_normal,0,test/good/test_normal__val__good__2_707.bmp,0.3765200972557068
cpu_baseline,test,test_normal,0,test/good/test_normal__val__good__2_718.bmp,0.5280020236968994
gpu_no_retrain,test,test_normal,0,test/good/test_normal__val__good__2_718.bmp,0.5125209093093872
gpu_retrain,test,test_normal,0,test/good/test_normal__val__good__2_718.bmp,0.5894061923027039
gpu_no_retrain,test,test_normal,0,test/good/test_normal__val__good__2_719.bmp,0.44290655851364136
gpu_retrain,test,test_normal,0,test/good/test_normal__val__good__2_719.bmp,0.46787557005882263
cpu_baseline,test,test_normal,0,test/good/test_normal__val__good__2_719.bmp,0.47504132986068726
gpu_retrain,test,test_normal,0,test/good/test_normal__val__good__2_734.bmp,0.4233541786670685
cpu_baseline,test,test_normal,0,test/good/test_normal__val__good__2_734.bmp,0.35358351469039917
gpu_no_retrain,test,test_normal,0,test/good/test_normal__val__good__2_734.bmp,0.36544889211654663
cpu_baseline,test,test_normal,0,test/good/test_normal__val__good__2_735.bmp,0.3827740550041199
gpu_no_retrain,test,test_normal,0,test/good/test_normal__val__good__2_735.bmp,0.35558390617370605
gpu_retrain,test,test_normal,0,test/good/test_normal__val__good__2_735.bmp,0.422139048576355
gpu_no_retrain,test,test_normal,0,test/good/test_normal__val__good__2_742.bmp,0.3834244906902313
gpu_retrain,test,test_normal,0,test/good/test_normal__val__good__2_742.bmp,0.4266200363636017
cpu_baseline,test,test_normal,0,test/good/test_normal__val__good__2_742.bmp,0.39938148856163025
gpu_retrain,test,test_normal,0,test/good/test_normal__val__good__2_753.bmp,0.4921247959136963
cpu_baseline,test,test_normal,0,test/good/test_normal__val__good__2_753.bmp,0.42429327964782715
gpu_no_retrain,test,test_normal,0,test/good/test_normal__val__good__2_753.bmp,0.4262455105781555
cpu_baseline,test,test_normal,0,test/good/test_normal__val__good__2_756.bmp,0.39762410521507263
gpu_no_retrain,test,test_normal,0,test/good/test_normal__val__good__2_756.bmp,0.393596351146698
gpu_retrain,test,test_normal,0,test/good/test_normal__val__good__2_756.bmp,0.5163444876670837
gpu_no_retrain,test,test_normal,0,test/good/test_normal__val__good__2_760.bmp,0.36970973014831543
gpu_retrain,test,test_normal,0,test/good/test_normal__val__good__2_760.bmp,0.3550378084182739
cpu_baseline,test,test_normal,0,test/good/test_normal__val__good__2_760.bmp,0.32276737689971924
gpu_retrain,test,test_normal,0,test/good/test_normal__val__good__2_767.bmp,0.49683791399002075
cpu_baseline,test,test_normal,0,test/good/test_normal__val__good__2_767.bmp,0.4095953106880188
gpu_no_retrain,test,test_normal,0,test/good/test_normal__val__good__2_767.bmp,0.38575345277786255
cpu_baseline,test,test_normal,0,test/good/test_normal__val__good__2_773.bmp,0.42826420068740845
gpu_no_retrain,test,test_normal,0,test/good/test_normal__val__good__2_773.bmp,0.4321998059749603
gpu_retrain,test,test_normal,0,test/good/test_normal__val__good__2_773.bmp,0.47710636258125305
gpu_no_retrain,test,test_normal,0,test/good/test_normal__val__good__2_775.bmp,0.34651702642440796
gpu_retrain,test,test_normal,0,test/good/test_normal__val__good__2_775.bmp,0.39365023374557495
cpu_baseline,test,test_normal,0,test/good/test_normal__val__good__2_775.bmp,0.33970606327056885
gpu_retrain,test,test_normal,0,test/good/test_normal__val__good__2_787.bmp,0.39794155955314636
cpu_baseline,test,test_normal,0,test/good/test_normal__val__good__2_787.bmp,0.35400891304016113
gpu_no_retrain,test,test_normal,0,test/good/test_normal__val__good__2_787.bmp,0.3473377823829651
cpu_baseline,test,test_normal,0,test/good/test_normal__val__good__2_797.bmp,0.4311850070953369
gpu_no_retrain,test,test_normal,0,test/good/test_normal__val__good__2_797.bmp,0.3865402042865753
gpu_retrain,test,test_normal,0,test/good/test_normal__val__good__2_797.bmp,0.43714308738708496
gpu_no_retrain,test,test_normal,0,test/good/test_normal__val__good__2_799.bmp,0.42442625761032104
gpu_retrain,test,test_normal,0,test/good/test_normal__val__good__2_799.bmp,0.4876042306423187
cpu_baseline,test,test_normal,0,test/good/test_normal__val__good__2_799.bmp,0.4358230531215668
gpu_retrain,test,test_normal,0,test/good/test_normal__val__good__2_807.bmp,0.5017178654670715
cpu_baseline,test,test_normal,0,test/good/test_normal__val__good__2_807.bmp,0.4347926378250122
gpu_no_retrain,test,test_normal,0,test/good/test_normal__val__good__2_807.bmp,0.40546631813049316
cpu_baseline,test,test_normal,0,test/good/test_normal__val__good__2_808.bmp,0.3455283045768738
gpu_no_retrain,test,test_normal,0,test/good/test_normal__val__good__2_808.bmp,0.3597174286842346
gpu_retrain,test,test_normal,0,test/good/test_normal__val__good__2_808.bmp,0.41474974155426025
gpu_no_retrain,test,test_normal,0,test/good/test_normal__val__good__2_823.bmp,0.35904771089553833
gpu_retrain,test,test_normal,0,test/good/test_normal__val__good__2_823.bmp,0.4902498126029968
cpu_baseline,test,test_normal,0,test/good/test_normal__val__good__2_823.bmp,0.36146730184555054
gpu_retrain,test,test_normal,0,test/good/test_normal__val__good__2_824.bmp,0.43693119287490845
cpu_baseline,test,test_normal,0,test/good/test_normal__val__good__2_824.bmp,0.3489099144935608
gpu_no_retrain,test,test_normal,0,test/good/test_normal__val__good__2_824.bmp,0.3563268184661865
cpu_baseline,test,test_normal,0,test/good/test_normal__val__good__2_837.bmp,0.42725950479507446
gpu_no_retrain,test,test_normal,0,test/good/test_normal__val__good__2_837.bmp,0.4256272315979004
gpu_retrain,test,test_normal,0,test/good/test_normal__val__good__2_837.bmp,0.5622984170913696
gpu_no_retrain,test,test_normal,0,test/good/test_normal__val__good__2_840.bmp,0.42367225885391235
gpu_retrain,test,test_normal,0,test/good/test_normal__val__good__2_840.bmp,0.5001650452613831
cpu_baseline,test,test_normal,0,test/good/test_normal__val__good__2_840.bmp,0.39577755331993103
gpu_retrain,test,test_normal,0,test/good/test_normal__val__good__2_848.bmp,0.47002989053726196
cpu_baseline,test,test_normal,0,test/good/test_normal__val__good__2_848.bmp,0.3793243169784546
gpu_no_retrain,test,test_normal,0,test/good/test_normal__val__good__2_848.bmp,0.3611532747745514
cpu_baseline,test,test_normal,0,test/good/test_normal__val__good__2_851.bmp,0.42520245909690857
gpu_no_retrain,test,test_normal,0,test/good/test_normal__val__good__2_851.bmp,0.4076346457004547
gpu_retrain,test,test_normal,0,test/good/test_normal__val__good__2_851.bmp,0.4804503619670868
gpu_no_retrain,test,test_normal,0,test/good/test_normal__val__good__2_855.bmp,0.37607526779174805
gpu_retrain,test,test_normal,0,test/good/test_normal__val__good__2_855.bmp,0.3968520760536194
cpu_baseline,test,test_normal,0,test/good/test_normal__val__good__2_855.bmp,0.38704198598861694
gpu_retrain,test,test_normal,0,test/good/test_normal__val__good__2_856.bmp,0.4761863350868225
cpu_baseline,test,test_normal,0,test/good/test_normal__val__good__2_856.bmp,0.411117821931839
gpu_no_retrain,test,test_normal,0,test/good/test_normal__val__good__2_856.bmp,0.4012281894683838
cpu_baseline,test,test_normal,0,test/good/test_normal__val__good__2_864.bmp,0.40091362595558167
gpu_no_retrain,test,test_normal,0,test/good/test_normal__val__good__2_864.bmp,0.39917320013046265
gpu_retrain,test,test_normal,0,test/good/test_normal__val__good__2_864.bmp,0.4339867830276489
gpu_no_retrain,test,test_normal,0,test/good/test_normal__val__good__2_947.bmp,0.44610288739204407
gpu_retrain,test,test_normal,0,test/good/test_normal__val__good__2_947.bmp,0.4695108234882355
cpu_baseline,test,test_normal,0,test/good/test_normal__val__good__2_947.bmp,0.4611049294471741
gpu_retrain,test,test_normal,0,test/good/test_normal__val__good__3_73.bmp,0.5423717498779297
cpu_baseline,test,test_normal,0,test/good/test_normal__val__good__3_73.bmp,0.5040105581283569
gpu_no_retrain,test,test_normal,0,test/good/test_normal__val__good__3_73.bmp,0.4929817020893097
cpu_baseline,test,test_normal,0,test/good/test_normal__val__good__3_76.bmp,0.42416125535964966
gpu_no_retrain,test,test_normal,0,test/good/test_normal__val__good__3_76.bmp,0.4214639663696289
gpu_retrain,test,test_normal,0,test/good/test_normal__val__good__3_76.bmp,0.46408921480178833
gpu_no_retrain,test,test_normal,0,test/good/test_normal__val__good__3_77.bmp,0.5412053465843201
gpu_retrain,test,test_normal,0,test/good/test_normal__val__good__3_77.bmp,0.5874965190887451
cpu_baseline,test,test_normal,0,test/good/test_normal__val__good__3_77.bmp,0.5894614458084106
gpu_retrain,test,test_normal,0,test/good/test_normal__val__good__3_79.bmp,0.5323359370231628
cpu_baseline,test,test_normal,0,test/good/test_normal__val__good__3_79.bmp,0.5359815359115601
gpu_no_retrain,test,test_normal,0,test/good/test_normal__val__good__3_79.bmp,0.5169270038604736
cpu_baseline,test,test_normal,0,test/good/test_normal__val__good__3_89.bmp,0.4709063172340393
gpu_no_retrain,test,test_normal,0,test/good/test_normal__val__good__3_89.bmp,0.45772966742515564
gpu_retrain,test,test_normal,0,test/good/test_normal__val__good__3_89.bmp,0.491132915019989
gpu_no_retrain,test,test_normal,0,test/good/test_normal__val__good__3_103.bmp,0.5496358871459961
gpu_retrain,test,test_normal,0,test/good/test_normal__val__good__3_103.bmp,0.6103460788726807
cpu_baseline,test,test_normal,0,test/good/test_normal__val__good__3_103.bmp,0.553903341293335
gpu_retrain,test,test_normal,0,test/good/test_normal__val__good__3_120.bmp,0.5205109715461731
cpu_baseline,test,test_normal,0,test/good/test_normal__val__good__3_120.bmp,0.5065048336982727
gpu_no_retrain,test,test_normal,0,test/good/test_normal__val__good__3_120.bmp,0.5131980180740356
cpu_baseline,test,test_normal,0,test/good/test_normal__val__good__3_134.bmp,0.4943910837173462
gpu_no_retrain,test,test_normal,0,test/good/test_normal__val__good__3_134.bmp,0.5046213865280151
gpu_retrain,test,test_normal,0,test/good/test_normal__val__good__3_134.bmp,0.540396511554718
gpu_no_retrain,test,test_normal,0,test/good/test_normal__val__good__4_47.bmp,0.5498350858688354
gpu_retrain,test,test_normal,0,test/good/test_normal__val__good__4_47.bmp,0.5691618919372559
cpu_baseline,test,test_normal,0,test/good/test_normal__val__good__4_47.bmp,0.5378673076629639
gpu_retrain,test,test_normal,0,test/good/test_normal__val__good__4_54.bmp,0.4945080280303955
cpu_baseline,test,test_normal,0,test/good/test_normal__val__good__4_54.bmp,0.47972774505615234
gpu_no_retrain,test,test_normal,0,test/good/test_normal__val__good__4_54.bmp,0.4850572347640991
cpu_baseline,test,test_normal,0,test/good/test_normal__val__good__4_58.bmp,0.42629286646842957
gpu_no_retrain,test,test_normal,0,test/good/test_normal__val__good__4_58.bmp,0.425033301115036
gpu_retrain,test,test_normal,0,test/good/test_normal__val__good__4_58.bmp,0.4616103768348694
gpu_no_retrain,test,test_normal,0,test/good/test_normal__val__good__4_98.bmp,0.46938014030456543
gpu_retrain,test,test_normal,0,test/good/test_normal__val__good__4_98.bmp,0.47508540749549866
cpu_baseline,test,test_normal,0,test/good/test_normal__val__good__4_98.bmp,0.4826856851577759
gpu_retrain,test,test_normal,0,test/good/test_normal__val__good__4_119.bmp,0.41168200969696045
cpu_baseline,test,test_normal,0,test/good/test_normal__val__good__4_119.bmp,0.41441500186920166
gpu_no_retrain,test,test_normal,0,test/good/test_normal__val__good__4_119.bmp,0.3994377851486206
cpu_baseline,test,test_normal,0,test/good/test_normal__val__good__4_123.bmp,0.3903995156288147
gpu_no_retrain,test,test_normal,0,test/good/test_normal__val__good__4_123.bmp,0.4053266644477844
gpu_retrain,test,test_normal,0,test/good/test_normal__val__good__4_123.bmp,0.43067312240600586
gpu_no_retrain,test,test_normal,0,test/good/test_normal__val__good__4_124.bmp,0.455303817987442
gpu_retrain,test,test_normal,0,test/good/test_normal__val__good__4_124.bmp,0.5109250545501709
cpu_baseline,test,test_normal,0,test/good/test_normal__val__good__4_124.bmp,0.43855416774749756
gpu_retrain,test,test_normal,0,test/good/test_normal__test__good__1_61.bmp,0.37288883328437805
cpu_baseline,test,test_normal,0,test/good/test_normal__test__good__1_61.bmp,0.3638114035129547
gpu_no_retrain,test,test_normal,0,test/good/test_normal__test__good__1_61.bmp,0.3488301634788513
cpu_baseline,test,test_normal,0,test/good/test_normal__test__good__1_70.bmp,0.47899866104125977
gpu_no_retrain,test,test_normal,0,test/good/test_normal__test__good__1_70.bmp,0.4829775094985962
gpu_retrain,test,test_normal,0,test/good/test_normal__test__good__1_70.bmp,0.5246756076812744
gpu_no_retrain,test,test_normal,0,test/good/test_normal__test__good__1_77.bmp,0.5161814093589783
gpu_retrain,test,test_normal,0,test/good/test_normal__test__good__1_77.bmp,0.529331624507904
cpu_baseline,test,test_normal,0,test/good/test_normal__test__good__1_77.bmp,0.487534761428833
gpu_retrain,test,test_normal,0,test/good/test_normal__test__good__1_117.bmp,0.3744748830795288
cpu_baseline,test,test_normal,0,test/good/test_normal__test__good__1_117.bmp,0.3758583664894104
gpu_no_retrain,test,test_normal,0,test/good/test_normal__test__good__1_117.bmp,0.36832526326179504
cpu_baseline,test,test_normal,0,test/good/test_normal__test__good__1_627.bmp,0.3753895163536072
gpu_no_retrain,test,test_normal,0,test/good/test_normal__test__good__1_627.bmp,0.3604329824447632
gpu_retrain,test,test_normal,0,test/good/test_normal__test__good__1_627.bmp,0.40642300248146057
gpu_no_retrain,test,test_normal,0,test/good/test_normal__test__good__1_630.bmp,0.35699495673179626
gpu_retrain,test,test_normal,0,test/good/test_normal__test__good__1_630.bmp,0.3885650038719177
cpu_baseline,test,test_normal,0,test/good/test_normal__test__good__1_630.bmp,0.324215829372406
gpu_retrain,test,test_normal,0,test/good/test_normal__test__good__1_632.bmp,0.4221374988555908
cpu_baseline,test,test_normal,0,test/good/test_normal__test__good__1_632.bmp,0.38027921319007874
gpu_no_retrain,test,test_normal,0,test/good/test_normal__test__good__1_632.bmp,0.38859719038009644
cpu_baseline,test,test_normal,0,test/good/test_normal__test__good__1_646.bmp,0.35936981439590454
gpu_no_retrain,test,test_normal,0,test/good/test_normal__test__good__1_646.bmp,0.36158114671707153
gpu_retrain,test,test_normal,0,test/good/test_normal__test__good__1_646.bmp,0.4285059869289398
gpu_no_retrain,test,test_normal,0,test/good/test_normal__test__good__1_648.bmp,0.3730224072933197
gpu_retrain,test,test_normal,0,test/good/test_normal__test__good__1_648.bmp,0.417640745639801
cpu_baseline,test,test_normal,0,test/good/test_normal__test__good__1_648.bmp,0.38821375370025635
gpu_retrain,test,test_normal,0,test/good/test_normal__test__good__1_658.bmp,0.3341944217681885
cpu_baseline,test,test_normal,0,test/good/test_normal__test__good__1_658.bmp,0.3340996205806732
gpu_no_retrain,test,test_normal,0,test/good/test_normal__test__good__1_658.bmp,0.34263813495635986
cpu_baseline,test,test_normal,0,test/good/test_normal__test__good__1_670.bmp,0.3136743903160095
gpu_no_retrain,test,test_normal,0,test/good/test_normal__test__good__1_670.bmp,0.31871944665908813
gpu_retrain,test,test_normal,0,test/good/test_normal__test__good__1_670.bmp,0.3906022012233734
gpu_no_retrain,test,test_normal,0,test/good/test_normal__test__good__1_674.bmp,0.3181331753730774
gpu_retrain,test,test_normal,0,test/good/test_normal__test__good__1_674.bmp,0.346643328666687
cpu_baseline,test,test_normal,0,test/good/test_normal__test__good__1_674.bmp,0.3043018877506256
gpu_retrain,test,test_normal,0,test/good/test_normal__test__good__1_676.bmp,0.39418119192123413
cpu_baseline,test,test_normal,0,test/good/test_normal__test__good__1_676.bmp,0.35220110416412354
gpu_no_retrain,test,test_normal,0,test/good/test_normal__test__good__1_676.bmp,0.34394752979278564
cpu_baseline,test,test_normal,0,test/good/test_normal__test__good__1_682.bmp,0.36322715878486633
gpu_no_retrain,test,test_normal,0,test/good/test_normal__test__good__1_682.bmp,0.3605472445487976
gpu_retrain,test,test_normal,0,test/good/test_normal__test__good__1_682.bmp,0.43471845984458923
gpu_no_retrain,test,test_normal,0,test/good/test_normal__test__good__1_683.bmp,0.34123843908309937
gpu_retrain,test,test_normal,0,test/good/test_normal__test__good__1_683.bmp,0.364909827709198
cpu_baseline,test,test_normal,0,test/good/test_normal__test__good__1_683.bmp,0.3674374520778656
gpu_retrain,test,test_normal,0,test/good/test_normal__test__good__1_693.bmp,0.4225590229034424
cpu_baseline,test,test_normal,0,test/good/test_normal__test__good__1_693.bmp,0.4108618497848511
gpu_no_retrain,test,test_normal,0,test/good/test_normal__test__good__1_693.bmp,0.39352571964263916
cpu_baseline,test,test_normal,0,test/good/test_normal__test__good__1_700.bmp,0.38730931282043457
gpu_no_retrain,test,test_normal,0,test/good/test_normal__test__good__1_700.bmp,0.37135642766952515
gpu_retrain,test,test_normal,0,test/good/test_normal__test__good__1_700.bmp,0.39421164989471436
gpu_no_retrain,test,test_normal,0,test/good/test_normal__test__good__1_704.bmp,0.3784491717815399
gpu_retrain,test,test_normal,0,test/good/test_normal__test__good__1_704.bmp,0.4622426927089691
cpu_baseline,test,test_normal,0,test/good/test_normal__test__good__1_704.bmp,0.39539724588394165
gpu_retrain,test,test_normal,0,test/good/test_normal__test__good__1_708.bmp,0.370154470205307
cpu_baseline,test,test_normal,0,test/good/test_normal__test__good__1_708.bmp,0.35473883152008057
gpu_no_retrain,test,test_normal,0,test/good/test_normal__test__good__1_708.bmp,0.34749579429626465
cpu_baseline,test,test_normal,0,test/good/test_normal__test__good__1_709.bmp,0.3448350429534912
gpu_no_retrain,test,test_normal,0,test/good/test_normal__test__good__1_709.bmp,0.33450132608413696
gpu_retrain,test,test_normal,0,test/good/test_normal__test__good__1_709.bmp,0.43293043971061707
gpu_no_retrain,test,test_normal,0,test/good/test_normal__test__good__1_718.bmp,0.46940097212791443
gpu_retrain,test,test_normal,0,test/good/test_normal__test__good__1_718.bmp,0.5009549856185913
cpu_baseline,test,test_normal,0,test/good/test_normal__test__good__1_718.bmp,0.4626157283782959
gpu_retrain,test,test_normal,0,test/good/test_normal__test__good__1_732.bmp,0.3363601267337799
cpu_baseline,test,test_normal,0,test/good/test_normal__test__good__1_732.bmp,0.3411477208137512
gpu_no_retrain,test,test_normal,0,test/good/test_normal__test__good__1_732.bmp,0.3468238115310669
cpu_baseline,test,test_normal,0,test/good/test_normal__test__good__1_747.bmp,0.3837828040122986
gpu_no_retrain,test,test_normal,0,test/good/test_normal__test__good__1_747.bmp,0.3713856339454651
gpu_retrain,test,test_normal,0,test/good/test_normal__test__good__1_747.bmp,0.42916959524154663
gpu_no_retrain,test,test_normal,0,test/good/test_normal__test__good__1_750.bmp,0.346275269985199
gpu_retrain,test,test_normal,0,test/good/test_normal__test__good__1_750.bmp,0.34385108947753906
cpu_baseline,test,test_normal,0,test/good/test_normal__test__good__1_750.bmp,0.3079395890235901
gpu_retrain,test,test_normal,0,test/good/test_normal__test__good__1_762.bmp,0.2999914884567261
cpu_baseline,test,test_normal,0,test/good/test_normal__test__good__1_762.bmp,0.3044546842575073
gpu_no_retrain,test,test_normal,0,test/good/test_normal__test__good__1_762.bmp,0.29762983322143555
cpu_baseline,test,test_normal,0,test/good/test_normal__test__good__1_766.bmp,0.36549657583236694
gpu_no_retrain,test,test_normal,0,test/good/test_normal__test__good__1_766.bmp,0.3510379195213318
gpu_retrain,test,test_normal,0,test/good/test_normal__test__good__1_766.bmp,0.3805178105831146
gpu_no_retrain,test,test_normal,0,test/good/test_normal__test__good__1_769.bmp,0.3744976222515106
gpu_retrain,test,test_normal,0,test/good/test_normal__test__good__1_769.bmp,0.45526474714279175
cpu_baseline,test,test_normal,0,test/good/test_normal__test__good__1_769.bmp,0.3792971074581146
gpu_retrain,test,test_normal,0,test/good/test_normal__test__good__1_777.bmp,0.4064900577068329
cpu_baseline,test,test_normal,0,test/good/test_normal__test__good__1_777.bmp,0.3243940472602844
gpu_no_retrain,test,test_normal,0,test/good/test_normal__test__good__1_777.bmp,0.32629427313804626
cpu_baseline,test,test_normal,0,test/good/test_normal__test__good__1_797.bmp,0.40386852622032166
gpu_no_retrain,test,test_normal,0,test/good/test_normal__test__good__1_797.bmp,0.37369632720947266
gpu_retrain,test,test_normal,0,test/good/test_normal__test__good__1_797.bmp,0.38674259185791016
gpu_no_retrain,test,test_normal,0,test/good/test_normal__test__good__1_805.bmp,0.3385218381881714
gpu_retrain,test,test_normal,0,test/good/test_normal__test__good__1_805.bmp,0.35413527488708496
cpu_baseline,test,test_normal,0,test/good/test_normal__test__good__1_805.bmp,0.3388904929161072
gpu_retrain,test,test_normal,0,test/good/test_normal__test__good__1_816.bmp,0.40225347876548767
cpu_baseline,test,test_normal,0,test/good/test_normal__test__good__1_816.bmp,0.3702235817909241
gpu_no_retrain,test,test_normal,0,test/good/test_normal__test__good__1_816.bmp,0.38546356558799744
cpu_baseline,test,test_normal,0,test/good/test_normal__test__good__1_818.bmp,0.3239186704158783
gpu_no_retrain,test,test_normal,0,test/good/test_normal__test__good__1_818.bmp,0.32363206148147583
gpu_retrain,test,test_normal,0,test/good/test_normal__test__good__1_818.bmp,0.34594017267227173
gpu_no_retrain,test,test_normal,0,test/good/test_normal__test__good__1_819.bmp,0.3283107876777649
gpu_retrain,test,test_normal,0,test/good/test_normal__test__good__1_819.bmp,0.35729116201400757
cpu_baseline,test,test_normal,0,test/good/test_normal__test__good__1_819.bmp,0.36034542322158813
gpu_retrain,test,test_normal,0,test/good/test_normal__test__good__1_823.bmp,0.42950573563575745
cpu_baseline,test,test_normal,0,test/good/test_normal__test__good__1_823.bmp,0.40054386854171753
gpu_no_retrain,test,test_normal,0,test/good/test_normal__test__good__1_823.bmp,0.3749573230743408
cpu_baseline,test,test_normal,0,test/good/test_normal__test__good__1_826.bmp,0.4370095133781433
gpu_no_retrain,test,test_normal,0,test/good/test_normal__test__good__1_826.bmp,0.4448559880256653
gpu_retrain,test,test_normal,0,test/good/test_normal__test__good__1_826.bmp,0.4678382873535156
gpu_no_retrain,test,test_normal,0,test/good/test_normal__test__good__1_827.bmp,0.3454853296279907
gpu_retrain,test,test_normal,0,test/good/test_normal__test__good__1_827.bmp,0.3823637366294861
cpu_baseline,test,test_normal,0,test/good/test_normal__test__good__1_827.bmp,0.35169845819473267
gpu_retrain,test,test_normal,0,test/good/test_normal__test__good__1_828.bmp,0.4165252447128296
cpu_baseline,test,test_normal,0,test/good/test_normal__test__good__1_828.bmp,0.3696766495704651
gpu_no_retrain,test,test_normal,0,test/good/test_normal__test__good__1_828.bmp,0.36325758695602417
cpu_baseline,test,test_normal,0,test/good/test_normal__test__good__1_831.bmp,0.36154454946517944
gpu_no_retrain,test,test_normal,0,test/good/test_normal__test__good__1_831.bmp,0.3542875647544861
gpu_retrain,test,test_normal,0,test/good/test_normal__test__good__1_831.bmp,0.36180323362350464
gpu_no_retrain,test,test_normal,0,test/good/test_normal__test__good__1_836.bmp,0.3544159531593323
gpu_retrain,test,test_normal,0,test/good/test_normal__test__good__1_836.bmp,0.4196036458015442
cpu_baseline,test,test_normal,0,test/good/test_normal__test__good__1_836.bmp,0.3780035078525543
gpu_retrain,test,test_normal,0,test/good/test_normal__test__good__1_837.bmp,0.46494653820991516
cpu_baseline,test,test_normal,0,test/good/test_normal__test__good__1_837.bmp,0.39904260635375977
gpu_no_retrain,test,test_normal,0,test/good/test_normal__test__good__1_837.bmp,0.38457047939300537
cpu_baseline,test,test_normal,0,test/good/test_normal__test__good__1_841.bmp,0.3474903702735901
gpu_no_retrain,test,test_normal,0,test/good/test_normal__test__good__1_841.bmp,0.3568226099014282
gpu_retrain,test,test_normal,0,test/good/test_normal__test__good__1_841.bmp,0.3951495587825775
gpu_no_retrain,test,test_normal,0,test/good/test_normal__test__good__1_852.bmp,0.4313271939754486
gpu_retrain,test,test_normal,0,test/good/test_normal__test__good__1_852.bmp,0.5355418920516968
cpu_baseline,test,test_normal,0,test/good/test_normal__test__good__1_852.bmp,0.4286681115627289
gpu_retrain,test,test_normal,0,test/good/test_normal__test__good__1_854.bmp,0.3242420554161072
cpu_baseline,test,test_normal,0,test/good/test_normal__test__good__1_854.bmp,0.317303329706192
gpu_no_retrain,test,test_normal,0,test/good/test_normal__test__good__1_854.bmp,0.3054489493370056
cpu_baseline,test,test_normal,0,test/good/test_normal__test__good__1_872.bmp,0.39832499623298645
gpu_no_retrain,test,test_normal,0,test/good/test_normal__test__good__1_872.bmp,0.3716943860054016
gpu_retrain,test,test_normal,0,test/good/test_normal__test__good__1_872.bmp,0.4363645613193512
gpu_no_retrain,test,test_normal,0,test/good/test_normal__test__good__1_873.bmp,0.35907936096191406
gpu_retrain,test,test_normal,0,test/good/test_normal__test__good__1_873.bmp,0.3699987232685089
cpu_baseline,test,test_normal,0,test/good/test_normal__test__good__1_873.bmp,0.34816187620162964
gpu_retrain,test,test_normal,0,test/good/test_normal__test__good__1_876.bmp,0.401583194732666
cpu_baseline,test,test_normal,0,test/good/test_normal__test__good__1_876.bmp,0.38372355699539185
gpu_no_retrain,test,test_normal,0,test/good/test_normal__test__good__1_876.bmp,0.3603435158729553
cpu_baseline,test,test_normal,0,test/good/test_normal__test__good__1_877.bmp,0.3649103045463562
gpu_no_retrain,test,test_normal,0,test/good/test_normal__test__good__1_877.bmp,0.3845219612121582
gpu_retrain,test,test_normal,0,test/good/test_normal__test__good__1_877.bmp,0.39595919847488403
gpu_no_retrain,test,test_normal,0,test/good/test_normal__test__good__1_879.bmp,0.3438747525215149
gpu_retrain,test,test_normal,0,test/good/test_normal__test__good__1_879.bmp,0.3902929425239563
cpu_baseline,test,test_normal,0,test/good/test_normal__test__good__1_879.bmp,0.3557218611240387
gpu_retrain,test,test_normal,0,test/good/test_normal__test__good__1_884.bmp,0.3709322214126587
cpu_baseline,test,test_normal,0,test/good/test_normal__test__good__1_884.bmp,0.344626247882843
gpu_no_retrain,test,test_normal,0,test/good/test_normal__test__good__1_884.bmp,0.33753615617752075
cpu_baseline,test,test_normal,0,test/good/test_normal__test__good__1_888.bmp,0.35702013969421387
gpu_no_retrain,test,test_normal,0,test/good/test_normal__test__good__1_888.bmp,0.34888923168182373
gpu_retrain,test,test_normal,0,test/good/test_normal__test__good__1_888.bmp,0.4034862518310547
gpu_no_retrain,test,test_normal,0,test/good/test_normal__test__good__1_900.bmp,0.3451908528804779
gpu_retrain,test,test_normal,0,test/good/test_normal__test__good__1_900.bmp,0.3879798352718353
cpu_baseline,test,test_normal,0,test/good/test_normal__test__good__1_900.bmp,0.36534515023231506
gpu_retrain,test,test_normal,0,test/good/test_normal__test__good__1_904.bmp,0.43483901023864746
cpu_baseline,test,test_normal,0,test/good/test_normal__test__good__1_904.bmp,0.39703643321990967
gpu_no_retrain,test,test_normal,0,test/good/test_normal__test__good__1_904.bmp,0.3827868402004242
cpu_baseline,test,test_normal,0,test/good/test_normal__test__good__1_928.bmp,0.37289321422576904
gpu_no_retrain,test,test_normal,0,test/good/test_normal__test__good__1_928.bmp,0.36299118399620056
gpu_retrain,test,test_normal,0,test/good/test_normal__test__good__1_928.bmp,0.4095804691314697
gpu_no_retrain,test,test_normal,0,test/good/test_normal__test__good__1_931.bmp,0.32219773530960083
gpu_retrain,test,test_normal,0,test/good/test_normal__test__good__1_931.bmp,0.3816874027252197
