group,split,role,label,rel_path,score
cpu_baseline,test,test_normal,0,test/good/test_normal__val__good__2_701.bmp,0.4458405673503876
gpu_no_retrain,test,test_normal,0,test/good/test_normal__val__good__2_701.bmp,0.4385398030281067
gpu_retrain,test,test_normal,0,test/good/test_normal__val__good__2_701.bmp,0.36253225803375244
gpu_no_retrain,test,test_normal,0,test/good/test_normal__val__good__2_704.bmp,0.41136619448661804
gpu_retrain,test,test_normal,0,test/good/test_normal__val__good__2_704.bmp,0.3913402855396271
cpu_baseline,test,test_normal,0,test/good/test_normal__val__good__2_704.bmp,0.43172499537467957
gpu_retrain,test,test_normal,0,test/good/test_normal__val__good__2_707.bmp,0.3776875138282776
cpu_baseline,test,test_normal,0,test/good/test_normal__val__good__2_707.bmp,0.37225160002708435
gpu_no_retrain,test,test_normal,0,test/good/test_normal__val__good__2_707.bmp,0.3765200972557068
cpu_baseline,test,test_normal,0,test/good/test_normal__val__good__2_718.bmp,0.5280020236968994
gpu_no_retrain,test,test_normal,0,test/good/test_normal__val__good__2_718.bmp,0.5125209093093872
gpu_retrain,test,test_normal,0,test/good/test_normal__val__good__2_718.bmp,0.3955232501029968
gpu_no_retrain,test,test_normal,0,test/good/test_normal__val__good__2_719.bmp,0.44290655851364136
gpu_retrain,test,test_normal,0,test/good/test_normal__val__good__2_719.bmp,0.32535770535469055
cpu_baseline,test,test_normal,0,test/good/test_normal__val__good__2_719.bmp,0.47504132986068726
gpu_retrain,test,test_normal,0,test/good/test_normal__val__good__2_734.bmp,0.31277212500572205
cpu_baseline,test,test_normal,0,test/good/test_normal__val__good__2_734.bmp,0.35358351469039917
gpu_no_retrain,test,test_normal,0,test/good/test_normal__val__good__2_734.bmp,0.36544889211654663
cpu_baseline,test,test_normal,0,test/good/test_normal__val__good__2_735.bmp,0.3827740550041199
gpu_no_retrain,test,test_normal,0,test/good/test_normal__val__good__2_735.bmp,0.35558390617370605
gpu_retrain,test,test_normal,0,test/good/test_normal__val__good__2_735.bmp,0.30386242270469666
gpu_no_retrain,test,test_normal,0,test/good/test_normal__val__good__2_742.bmp,0.3834244906902313
gpu_retrain,test,test_normal,0,test/good/test_normal__val__good__2_742.bmp,0.3430335223674774
cpu_baseline,test,test_normal,0,test/good/test_normal__val__good__2_742.bmp,0.39938148856163025
gpu_retrain,test,test_normal,0,test/good/test_normal__val__good__2_753.bmp,0.34144580364227295
cpu_baseline,test,test_normal,0,test/good/test_normal__val__good__2_753.bmp,0.42429327964782715
gpu_no_retrain,test,test_normal,0,test/good/test_normal__val__good__2_753.bmp,0.4262455105781555
cpu_baseline,test,test_normal,0,test/good/test_normal__val__good__2_756.bmp,0.39762410521507263
gpu_no_retrain,test,test_normal,0,test/good/test_normal__val__good__2_756.bmp,0.393596351146698
gpu_retrain,test,test_normal,0,test/good/test_normal__val__good__2_756.bmp,0.4157108962535858
gpu_no_retrain,test,test_normal,0,test/good/test_normal__val__good__2_760.bmp,0.36970973014831543
gpu_retrain,test,test_normal,0,test/good/test_normal__val__good__2_760.bmp,0.2758074402809143
cpu_baseline,test,test_normal,0,test/good/test_normal__val__good__2_760.bmp,0.32276737689971924
gpu_retrain,test,test_normal,0,test/good/test_normal__val__good__2_767.bmp,0.39634832739830017
cpu_baseline,test,test_normal,0,test/good/test_normal__val__good__2_767.bmp,0.4095953106880188
gpu_no_retrain,test,test_normal,0,test/good/test_normal__val__good__2_767.bmp,0.38575345277786255
cpu_baseline,test,test_normal,0,test/good/test_normal__val__good__2_773.bmp,0.42826420068740845
gpu_no_retrain,test,test_normal,0,test/good/test_normal__val__good__2_773.bmp,0.4321998059749603
gpu_retrain,test,test_normal,0,test/good/test_normal__val__good__2_773.bmp,0.3604585528373718
gpu_no_retrain,test,test_normal,0,test/good/test_normal__val__good__2_775.bmp,0.34651702642440796
gpu_retrain,test,test_normal,0,test/good/test_normal__val__good__2_775.bmp,0.29985517263412476
cpu_baseline,test,test_normal,0,test/good/test_normal__val__good__2_775.bmp,0.33970606327056885
gpu_retrain,test,test_normal,0,test/good/test_normal__val__good__2_787.bmp,0.3270116150379181
cpu_baseline,test,test_normal,0,test/good/test_normal__val__good__2_787.bmp,0.35400891304016113
gpu_no_retrain,test,test_normal,0,test/good/test_normal__val__good__2_787.bmp,0.3473377823829651
cpu_baseline,test,test_normal,0,test/good/test_normal__val__good__2_797.bmp,0.4311850070953369
gpu_no_retrain,test,test_normal,0,test/good/test_normal__val__good__2_797.bmp,0.3865402042865753
gpu_retrain,test,test_normal,0,test/good/test_normal__val__good__2_797.bmp,0.35639688372612
gpu_no_retrain,test,test_normal,0,test/good/test_normal__val__good__2_799.bmp,0.42442625761032104
gpu_retrain,test,test_normal,0,test/good/test_normal__val__good__2_799.bmp,0.3481193780899048
cpu_baseline,test,test_normal,0,test/good/test_normal__val__good__2_799.bmp,0.4358230531215668
gpu_retrain,test,test_normal,0,test/good/test_normal__val__good__2_807.bmp,0.3963366746902466
cpu_baseline,test,test_normal,0,test/good/test_normal__val__good__2_807.bmp,0.4347926378250122
gpu_no_retrain,test,test_normal,0,test/good/test_normal__val__good__2_807.bmp,0.40546631813049316
cpu_baseline,test,test_normal,0,test/good/test_normal__val__good__2_808.bmp,0.3455283045768738
gpu_no_retrain,test,test_normal,0,test/good/test_normal__val__good__2_808.bmp,0.3597174286842346
gpu_retrain,test,test_normal,0,test/good/test_normal__val__good__2_808.bmp,0.30620893836021423
gpu_no_retrain,test,test_normal,0,test/good/test_normal__val__good__2_823.bmp,0.35904771089553833
gpu_retrain,test,test_normal,0,test/good/test_normal__val__good__2_823.bmp,0.3771091103553772
cpu_baseline,test,test_normal,0,test/good/test_normal__val__good__2_823.bmp,0.36146730184555054
gpu_retrain,test,test_normal,0,test/good/test_normal__val__good__2_824.bmp,0.3223658502101898
cpu_baseline,test,test_normal,0,test/good/test_normal__val__good__2_824.bmp,0.3489099144935608
gpu_no_retrain,test,test_normal,0,test/good/test_normal__val__good__2_824.bmp,0.3563268184661865
cpu_baseline,test,test_normal,0,test/good/test_normal__val__good__2_837.bmp,0.42725950479507446
gpu_no_retrain,test,test_normal,0,test/good/test_normal__val__good__2_837.bmp,0.4256272315979004
gpu_retrain,test,test_normal,0,test/good/test_normal__val__good__2_837.bmp,0.41073668003082275
gpu_no_retrain,test,test_normal,0,test/good/test_normal__val__good__2_840.bmp,0.42367225885391235
gpu_retrain,test,test_normal,0,test/good/test_normal__val__good__2_840.bmp,0.3786041736602783
cpu_baseline,test,test_normal,0,test/good/test_normal__val__good__2_840.bmp,0.39577755331993103
gpu_retrain,test,test_normal,0,test/good/test_normal__val__good__2_848.bmp,0.35991811752319336
cpu_baseline,test,test_normal,0,test/good/test_normal__val__good__2_848.bmp,0.3793243169784546
gpu_no_retrain,test,test_normal,0,test/good/test_normal__val__good__2_848.bmp,0.3611532747745514
cpu_baseline,test,test_normal,0,test/good/test_normal__val__good__2_851.bmp,0.42520245909690857
gpu_no_retrain,test,test_normal,0,test/good/test_normal__val__good__2_851.bmp,0.4076346457004547
gpu_retrain,test,test_normal,0,test/good/test_normal__val__good__2_851.bmp,0.3705287575721741
gpu_no_retrain,test,test_normal,0,test/good/test_normal__val__good__2_855.bmp,0.37607526779174805
gpu_retrain,test,test_normal,0,test/good/test_normal__val__good__2_855.bmp,0.30089887976646423
cpu_baseline,test,test_normal,0,test/good/test_normal__val__good__2_855.bmp,0.38704198598861694
gpu_retrain,test,test_normal,0,test/good/test_normal__val__good__2_856.bmp,0.36247825622558594
cpu_baseline,test,test_normal,0,test/good/test_normal__val__good__2_856.bmp,0.411117821931839
gpu_no_retrain,test,test_normal,0,test/good/test_normal__val__good__2_856.bmp,0.4012281894683838
cpu_baseline,test,test_normal,0,test/good/test_normal__val__good__2_864.bmp,0.40091362595558167
gpu_no_retrain,test,test_normal,0,test/good/test_normal__val__good__2_864.bmp,0.39917320013046265
gpu_retrain,test,test_normal,0,test/good/test_normal__val__good__2_864.bmp,0.34422874450683594
gpu_no_retrain,test,test_normal,0,test/good/test_normal__val__good__2_947.bmp,0.44610288739204407
gpu_retrain,test,test_normal,0,test/good/test_normal__val__good__2_947.bmp,0.3351457715034485
cpu_baseline,test,test_normal,0,test/good/test_normal__val__good__2_947.bmp,0.4611049294471741
gpu_retrain,test,test_normal,0,test/good/test_normal__val__good__3_73.bmp,0.3649372160434723
cpu_baseline,test,test_normal,0,test/good/test_normal__val__good__3_73.bmp,0.5040105581283569
gpu_no_retrain,test,test_normal,0,test/good/test_normal__val__good__3_73.bmp,0.4929817020893097
cpu_baseline,test,test_normal,0,test/good/test_normal__val__good__3_76.bmp,0.42416125535964966
gpu_no_retrain,test,test_normal,0,test/good/test_normal__val__good__3_76.bmp,0.4214639663696289
gpu_retrain,test,test_normal,0,test/good/test_normal__val__good__3_76.bmp,0.32260531187057495
gpu_no_retrain,test,test_normal,0,test/good/test_normal__val__good__3_77.bmp,0.5412053465843201
gpu_retrain,test,test_normal,0,test/good/test_normal__val__good__3_77.bmp,0.3645405173301697
cpu_baseline,test,test_normal,0,test/good/test_normal__val__good__3_77.bmp,0.5894614458084106
gpu_retrain,test,test_normal,0,test/good/test_normal__val__good__3_79.bmp,0.3804900646209717
cpu_baseline,test,test_normal,0,test/good/test_normal__val__good__3_79.bmp,0.5359815359115601
gpu_no_retrain,test,test_normal,0,test/good/test_normal__val__good__3_79.bmp,0.5169270038604736
cpu_baseline,test,test_normal,0,test/good/test_normal__val__good__3_89.bmp,0.4709063172340393
gpu_no_retrain,test,test_normal,0,test/good/test_normal__val__good__3_89.bmp,0.45772966742515564
gpu_retrain,test,test_normal,0,test/good/test_normal__val__good__3_89.bmp,0.3455350995063782
gpu_no_retrain,test,test_normal,0,test/good/test_normal__val__good__3_103.bmp,0.5496358871459961
gpu_retrain,test,test_normal,0,test/good/test_normal__val__good__3_103.bmp,0.43615156412124634
cpu_baseline,test,test_normal,0,test/good/test_normal__val__good__3_103.bmp,0.553903341293335
gpu_retrain,test,test_normal,0,test/good/test_normal__val__good__3_120.bmp,0.39496371150016785
cpu_baseline,test,test_normal,0,test/good/test_normal__val__good__3_120.bmp,0.5065048336982727
gpu_no_retrain,test,test_normal,0,test/good/test_normal__val__good__3_120.bmp,0.5131980180740356
cpu_baseline,test,test_normal,0,test/good/test_normal__val__good__3_134.bmp,0.4943910837173462
gpu_no_retrain,test,test_normal,0,test/good/test_normal__val__good__3_134.bmp,0.5046213865280151
gpu_retrain,test,test_normal,0,test/good/test_normal__val__good__3_134.bmp,0.35622116923332214
gpu_no_retrain,test,test_normal,0,test/good/test_normal__val__good__4_47.bmp,0.5498350858688354
gpu_retrain,test,test_normal,0,test/good/test_normal__val__good__4_47.bmp,0.3446963429450989
cpu_baseline,test,test_normal,0,test/good/test_normal__val__good__4_47.bmp,0.5378673076629639
gpu_retrain,test,test_normal,0,test/good/test_normal__val__good__4_54.bmp,0.29612576961517334
cpu_baseline,test,test_normal,0,test/good/test_normal__val__good__4_54.bmp,0.47972774505615234
gpu_no_retrain,test,test_normal,0,test/good/test_normal__val__good__4_54.bmp,0.4850572347640991
cpu_baseline,test,test_normal,0,test/good/test_normal__val__good__4_58.bmp,0.42629286646842957
gpu_no_retrain,test,test_normal,0,test/good/test_normal__val__good__4_58.bmp,0.425033301115036
gpu_retrain,test,test_normal,0,test/good/test_normal__val__good__4_58.bmp,0.3109417259693146
gpu_no_retrain,test,test_normal,0,test/good/test_normal__val__good__4_98.bmp,0.46938014030456543
gpu_retrain,test,test_normal,0,test/good/test_normal__val__good__4_98.bmp,0.3491348624229431
cpu_baseline,test,test_normal,0,test/good/test_normal__val__good__4_98.bmp,0.4826856851577759
gpu_retrain,test,test_normal,0,test/good/test_normal__val__good__4_119.bmp,0.29386162757873535
cpu_baseline,test,test_normal,0,test/good/test_normal__val__good__4_119.bmp,0.41441500186920166
gpu_no_retrain,test,test_normal,0,test/good/test_normal__val__good__4_119.bmp,0.3994377851486206
cpu_baseline,test,test_normal,0,test/good/test_normal__val__good__4_123.bmp,0.3903995156288147
gpu_no_retrain,test,test_normal,0,test/good/test_normal__val__good__4_123.bmp,0.4053266644477844
gpu_retrain,test,test_normal,0,test/good/test_normal__val__good__4_123.bmp,0.29863131046295166
gpu_no_retrain,test,test_normal,0,test/good/test_normal__val__good__4_124.bmp,0.455303817987442
gpu_retrain,test,test_normal,0,test/good/test_normal__val__good__4_124.bmp,0.38657647371292114
cpu_baseline,test,test_normal,0,test/good/test_normal__val__good__4_124.bmp,0.43855416774749756
gpu_retrain,test,test_normal,0,test/good/test_normal__test__good__1_61.bmp,0.29190170764923096
cpu_baseline,test,test_normal,0,test/good/test_normal__test__good__1_61.bmp,0.3638114035129547
gpu_no_retrain,test,test_normal,0,test/good/test_normal__test__good__1_61.bmp,0.3488301634788513
cpu_baseline,test,test_normal,0,test/good/test_normal__test__good__1_70.bmp,0.47899866104125977
gpu_no_retrain,test,test_normal,0,test/good/test_normal__test__good__1_70.bmp,0.4829775094985962
gpu_retrain,test,test_normal,0,test/good/test_normal__test__good__1_70.bmp,0.3374433219432831
gpu_no_retrain,test,test_normal,0,test/good/test_normal__test__good__1_77.bmp,0.5161814093589783
gpu_retrain,test,test_normal,0,test/good/test_normal__test__good__1_77.bmp,0.4223642647266388
cpu_baseline,test,test_normal,0,test/good/test_normal__test__good__1_77.bmp,0.487534761428833
gpu_retrain,test,test_normal,0,test/good/test_normal__test__good__1_117.bmp,0.2801387310028076
cpu_baseline,test,test_normal,0,test/good/test_normal__test__good__1_117.bmp,0.3758583664894104
gpu_no_retrain,test,test_normal,0,test/good/test_normal__test__good__1_117.bmp,0.36832526326179504
cpu_baseline,test,test_normal,0,test/good/test_normal__test__good__1_627.bmp,0.3753895163536072
gpu_no_retrain,test,test_normal,0,test/good/test_normal__test__good__1_627.bmp,0.3604329824447632
gpu_retrain,test,test_normal,0,test/good/test_normal__test__good__1_627.bmp,0.35987645387649536
gpu_no_retrain,test,test_normal,0,test/good/test_normal__test__good__1_630.bmp,0.35699495673179626
gpu_retrain,test,test_normal,0,test/good/test_normal__test__good__1_630.bmp,0.32039156556129456
cpu_baseline,test,test_normal,0,test/good/test_normal__test__good__1_630.bmp,0.324215829372406
gpu_retrain,test,test_normal,0,test/good/test_normal__test__good__1_632.bmp,0.34629344940185547
cpu_baseline,test,test_normal,0,test/good/test_normal__test__good__1_632.bmp,0.38027921319007874
gpu_no_retrain,test,test_normal,0,test/good/test_normal__test__good__1_632.bmp,0.38859719038009644
cpu_baseline,test,test_normal,0,test/good/test_normal__test__good__1_646.bmp,0.35936981439590454
gpu_no_retrain,test,test_normal,0,test/good/test_normal__test__good__1_646.bmp,0.36158114671707153
gpu_retrain,test,test_normal,0,test/good/test_normal__test__good__1_646.bmp,0.3371662497520447
gpu_no_retrain,test,test_normal,0,test/good/test_normal__test__good__1_648.bmp,0.3730224072933197
gpu_retrain,test,test_normal,0,test/good/test_normal__test__good__1_648.bmp,0.32486093044281006
cpu_baseline,test,test_normal,0,test/good/test_normal__test__good__1_648.bmp,0.38821375370025635
gpu_retrain,test,test_normal,0,test/good/test_normal__test__good__1_658.bmp,0.2794862389564514
cpu_baseline,test,test_normal,0,test/good/test_normal__test__good__1_658.bmp,0.3340996205806732
gpu_no_retrain,test,test_normal,0,test/good/test_normal__test__good__1_658.bmp,0.34263813495635986
cpu_baseline,test,test_normal,0,test/good/test_normal__test__good__1_670.bmp,0.3136743903160095
gpu_no_retrain,test,test_normal,0,test/good/test_normal__test__good__1_670.bmp,0.31871944665908813
gpu_retrain,test,test_normal,0,test/good/test_normal__test__good__1_670.bmp,0.3024379014968872
gpu_no_retrain,test,test_normal,0,test/good/test_normal__test__good__1_674.bmp,0.3181331753730774
gpu_retrain,test,test_normal,0,test/good/test_normal__test__good__1_674.bmp,0.2695450782775879
cpu_baseline,test,test_normal,0,test/good/test_normal__test__good__1_674.bmp,0.3043018877506256
gpu_retrain,test,test_normal,0,test/good/test_normal__test__good__1_676.bmp,0.3001343011856079
cpu_baseline,test,test_normal,0,test/good/test_normal__test__good__1_676.bmp,0.35220110416412354
gpu_no_retrain,test,test_normal,0,test/good/test_normal__test__good__1_676.bmp,0.34394752979278564
cpu_baseline,test,test_normal,0,test/good/test_normal__test__good__1_682.bmp,0.36322715878486633
gpu_no_retrain,test,test_normal,0,test/good/test_normal__test__good__1_682.bmp,0.3605472445487976
gpu_retrain,test,test_normal,0,test/good/test_normal__test__good__1_682.bmp,0.3319491744041443
gpu_no_retrain,test,test_normal,0,test/good/test_normal__test__good__1_683.bmp,0.34123843908309937
gpu_retrain,test,test_normal,0,test/good/test_normal__test__good__1_683.bmp,0.32201212644577026
cpu_baseline,test,test_normal,0,test/good/test_normal__test__good__1_683.bmp,0.3674374520778656
gpu_retrain,test,test_normal,0,test/good/test_normal__test__good__1_693.bmp,0.357734739780426
cpu_baseline,test,test_normal,0,test/good/test_normal__test__good__1_693.bmp,0.4108618497848511
gpu_no_retrain,test,test_normal,0,test/good/test_normal__test__good__1_693.bmp,0.39352571964263916
cpu_baseline,test,test_normal,0,test/good/test_normal__test__good__1_700.bmp,0.38730931282043457
gpu_no_retrain,test,test_normal,0,test/good/test_normal__test__good__1_700.bmp,0.37135642766952515
gpu_retrain,test,test_normal,0,test/good/test_normal__test__good__1_700.bmp,0.3082428574562073
gpu_no_retrain,test,test_normal,0,test/good/test_normal__test__good__1_704.bmp,0.3784491717815399
gpu_retrain,test,test_normal,0,test/good/test_normal__test__good__1_704.bmp,0.3502320945262909
cpu_baseline,test,test_normal,0,test/good/test_normal__test__good__1_704.bmp,0.39539724588394165
gpu_retrain,test,test_normal,0,test/good/test_normal__test__good__1_708.bmp,0.3220904469490051
cpu_baseline,test,test_normal,0,test/good/test_normal__test__good__1_708.bmp,0.35473883152008057
gpu_no_retrain,test,test_normal,0,test/good/test_normal__test__good__1_708.bmp,0.34749579429626465
cpu_baseline,test,test_normal,0,test/good/test_normal__test__good__1_709.bmp,0.3448350429534912
gpu_no_retrain,test,test_normal,0,test/good/test_normal__test__good__1_709.bmp,0.33450132608413696
gpu_retrain,test,test_normal,0,test/good/test_normal__test__good__1_709.bmp,0.3565150499343872
gpu_no_retrain,test,test_normal,0,test/good/test_normal__test__good__1_718.bmp,0.46940097212791443
gpu_retrain,test,test_normal,0,test/good/test_normal__test__good__1_718.bmp,0.29827553033828735
cpu_baseline,test,test_normal,0,test/good/test_normal__test__good__1_718.bmp,0.4626157283782959
gpu_retrain,test,test_normal,0,test/good/test_normal__test__good__1_732.bmp,0.27355605363845825
cpu_baseline,test,test_normal,0,test/good/test_normal__test__good__1_732.bmp,0.3411477208137512
gpu_no_retrain,test,test_normal,0,test/good/test_normal__test__good__1_732.bmp,0.3468238115310669
cpu_baseline,test,test_normal,0,test/good/test_normal__test__good__1_747.bmp,0.3837828040122986
gpu_no_retrain,test,test_normal,0,test/good/test_normal__test__good__1_747.bmp,0.3713856339454651
gpu_retrain,test,test_normal,0,test/good/test_normal__test__good__1_747.bmp,0.3438762426376343
gpu_no_retrain,test,test_normal,0,test/good/test_normal__test__good__1_750.bmp,0.346275269985199
gpu_retrain,test,test_normal,0,test/good/test_normal__test__good__1_750.bmp,0.29937756061553955
cpu_baseline,test,test_normal,0,test/good/test_normal__test__good__1_750.bmp,0.3079395890235901
gpu_retrain,test,test_normal,0,test/good/test_normal__test__good__1_762.bmp,0.25303328037261963
cpu_baseline,test,test_normal,0,test/good/test_normal__test__good__1_762.bmp,0.3044546842575073
gpu_no_retrain,test,test_normal,0,test/good/test_normal__test__good__1_762.bmp,0.29762983322143555
cpu_baseline,test,test_normal,0,test/good/test_normal__test__good__1_766.bmp,0.36549657583236694
gpu_no_retrain,test,test_normal,0,test/good/test_normal__test__good__1_766.bmp,0.3510379195213318
gpu_retrain,test,test_normal,0,test/good/test_normal__test__good__1_766.bmp,0.28961697220802307
gpu_no_retrain,test,test_normal,0,test/good/test_normal__test__good__1_769.bmp,0.3744976222515106
gpu_retrain,test,test_normal,0,test/good/test_normal__test__good__1_769.bmp,0.36434662342071533
cpu_baseline,test,test_normal,0,test/good/test_normal__test__good__1_769.bmp,0.3792971074581146
gpu_retrain,test,test_normal,0,test/good/test_normal__test__good__1_777.bmp,0.3107912540435791
cpu_baseline,test,test_normal,0,test/good/test_normal__test__good__1_777.bmp,0.3243940472602844
gpu_no_retrain,test,test_normal,0,test/good/test_normal__test__good__1_777.bmp,0.32629427313804626
cpu_baseline,test,test_normal,0,test/good/test_normal__test__good__1_797.bmp,0.40386852622032166
gpu_no_retrain,test,test_normal,0,test/good/test_normal__test__good__1_797.bmp,0.37369632720947266
gpu_retrain,test,test_normal,0,test/good/test_normal__test__good__1_797.bmp,0.3229740262031555
gpu_no_retrain,test,test_normal,0,test/good/test_normal__test__good__1_805.bmp,0.3385218381881714
gpu_retrain,test,test_normal,0,test/good/test_normal__test__good__1_805.bmp,0.26374873518943787
cpu_baseline,test,test_normal,0,test/good/test_normal__test__good__1_805.bmp,0.3388904929161072
gpu_retrain,test,test_normal,0,test/good/test_normal__test__good__1_816.bmp,0.29175543785095215
cpu_baseline,test,test_normal,0,test/good/test_normal__test__good__1_816.bmp,0.3702235817909241
gpu_no_retrain,test,test_normal,0,test/good/test_normal__test__good__1_816.bmp,0.38546356558799744
cpu_baseline,test,test_normal,0,test/good/test_normal__test__good__1_818.bmp,0.3239186704158783
gpu_no_retrain,test,test_normal,0,test/good/test_normal__test__good__1_818.bmp,0.32363206148147583
gpu_retrain,test,test_normal,0,test/good/test_normal__test__good__1_818.bmp,0.29262757301330566
gpu_no_retrain,test,test_normal,0,test/good/test_normal__test__good__1_819.bmp,0.3283107876777649
gpu_retrain,test,test_normal,0,test/good/test_normal__test__good__1_819.bmp,0.28981637954711914
cpu_baseline,test,test_normal,0,test/good/test_normal__test__good__1_819.bmp,0.36034542322158813
gpu_retrain,test,test_normal,0,test/good/test_normal__test__good__1_823.bmp,0.34390997886657715
cpu_baseline,test,test_normal,0,test/good/test_normal__test__good__1_823.bmp,0.40054386854171753
gpu_no_retrain,test,test_normal,0,test/good/test_normal__test__good__1_823.bmp,0.3749573230743408
cpu_baseline,test,test_normal,0,test/good/test_normal__test__good__1_826.bmp,0.4370095133781433
gpu_no_retrain,test,test_normal,0,test/good/test_normal__test__good__1_826.bmp,0.4448559880256653
gpu_retrain,test,test_normal,0,test/good/test_normal__test__good__1_826.bmp,0.3713771402835846
gpu_no_retrain,test,test_normal,0,test/good/test_normal__test__good__1_827.bmp,0.3454853296279907
gpu_retrain,test,test_normal,0,test/good/test_normal__test__good__1_827.bmp,0.3035203516483307
cpu_baseline,test,test_normal,0,test/good/test_normal__test__good__1_827.bmp,0.35169845819473267
gpu_retrain,test,test_normal,0,test/good/test_normal__test__good__1_828.bmp,0.3147928714752197
cpu_baseline,test,test_normal,0,test/good/test_normal__test__good__1_828.bmp,0.3696766495704651
gpu_no_retrain,test,test_normal,0,test/good/test_normal__test__good__1_828.bmp,0.36325758695602417
cpu_baseline,test,test_normal,0,test/good/test_normal__test__good__1_831.bmp,0.36154454946517944
gpu_no_retrain,test,test_normal,0,test/good/test_normal__test__good__1_831.bmp,0.3542875647544861
gpu_retrain,test,test_normal,0,test/good/test_normal__test__good__1_831.bmp,0.28795698285102844
gpu_no_retrain,test,test_normal,0,test/good/test_normal__test__good__1_836.bmp,0.3544159531593323
gpu_retrain,test,test_normal,0,test/good/test_normal__test__good__1_836.bmp,0.3537830710411072
cpu_baseline,test,test_normal,0,test/good/test_normal__test__good__1_836.bmp,0.3780035078525543
gpu_retrain,test,test_normal,0,test/good/test_normal__test__good__1_837.bmp,0.34944653511047363
cpu_baseline,test,test_normal,0,test/good/test_normal__test__good__1_837.bmp,0.39904260635375977
gpu_no_retrain,test,test_normal,0,test/good/test_normal__test__good__1_837.bmp,0.38457047939300537
cpu_baseline,test,test_normal,0,test/good/test_normal__test__good__1_841.bmp,0.3474903702735901
gpu_no_retrain,test,test_normal,0,test/good/test_normal__test__good__1_841.bmp,0.3568226099014282
gpu_retrain,test,test_normal,0,test/good/test_normal__test__good__1_841.bmp,0.3063269257545471
gpu_no_retrain,test,test_normal,0,test/good/test_normal__test__good__1_852.bmp,0.4313271939754486
gpu_retrain,test,test_normal,0,test/good/test_normal__test__good__1_852.bmp,0.41167664527893066
cpu_baseline,test,test_normal,0,test/good/test_normal__test__good__1_852.bmp,0.4286681115627289
gpu_retrain,test,test_normal,0,test/good/test_normal__test__good__1_854.bmp,0.2695199251174927
cpu_baseline,test,test_normal,0,test/good/test_normal__test__good__1_854.bmp,0.317303329706192
gpu_no_retrain,test,test_normal,0,test/good/test_normal__test__good__1_854.bmp,0.3054489493370056
cpu_baseline,test,test_normal,0,test/good/test_normal__test__good__1_872.bmp,0.39832499623298645
gpu_no_retrain,test,test_normal,0,test/good/test_normal__test__good__1_872.bmp,0.3716943860054016
gpu_retrain,test,test_normal,0,test/good/test_normal__test__good__1_872.bmp,0.34972840547561646
gpu_no_retrain,test,test_normal,0,test/good/test_normal__test__good__1_873.bmp,0.35907936096191406
gpu_retrain,test,test_normal,0,test/good/test_normal__test__good__1_873.bmp,0.2754064202308655
cpu_baseline,test,test_normal,0,test/good/test_normal__test__good__1_873.bmp,0.34816187620162964
gpu_retrain,test,test_normal,0,test/good/test_normal__test__good__1_876.bmp,0.30921465158462524
cpu_baseline,test,test_normal,0,test/good/test_normal__test__good__1_876.bmp,0.38372355699539185
gpu_no_retrain,test,test_normal,0,test/good/test_normal__test__good__1_876.bmp,0.3603435158729553
cpu_baseline,test,test_normal,0,test/good/test_normal__test__good__1_877.bmp,0.3649103045463562
gpu_no_retrain,test,test_normal,0,test/good/test_normal__test__good__1_877.bmp,0.3845219612121582
gpu_retrain,test,test_normal,0,test/good/test_normal__test__good__1_877.bmp,0.3170565664768219
gpu_no_retrain,test,test_normal,0,test/good/test_normal__test__good__1_879.bmp,0.3438747525215149
gpu_retrain,test,test_normal,0,test/good/test_normal__test__good__1_879.bmp,0.31692832708358765
cpu_baseline,test,test_normal,0,test/good/test_normal__test__good__1_879.bmp,0.3557218611240387
gpu_retrain,test,test_normal,0,test/good/test_normal__test__good__1_884.bmp,0.3187141418457031
cpu_baseline,test,test_normal,0,test/good/test_normal__test__good__1_884.bmp,0.344626247882843
gpu_no_retrain,test,test_normal,0,test/good/test_normal__test__good__1_884.bmp,0.33753615617752075
cpu_baseline,test,test_normal,0,test/good/test_normal__test__good__1_888.bmp,0.35702013969421387
gpu_no_retrain,test,test_normal,0,test/good/test_normal__test__good__1_888.bmp,0.34888923168182373
gpu_retrain,test,test_normal,0,test/good/test_normal__test__good__1_888.bmp,0.3125573992729187
gpu_no_retrain,test,test_normal,0,test/good/test_normal__test__good__1_900.bmp,0.3451908528804779
gpu_retrain,test,test_normal,0,test/good/test_normal__test__good__1_900.bmp,0.32492154836654663
cpu_baseline,test,test_normal,0,test/good/test_normal__test__good__1_900.bmp,0.36534515023231506
gpu_retrain,test,test_normal,0,test/good/test_normal__test__good__1_904.bmp,0.35462260246276855
cpu_baseline,test,test_normal,0,test/good/test_normal__test__good__1_904.bmp,0.39703643321990967
gpu_no_retrain,test,test_normal,0,test/good/test_normal__test__good__1_904.bmp,0.3827868402004242
cpu_baseline,test,test_normal,0,test/good/test_normal__test__good__1_928.bmp,0.37289321422576904
gpu_no_retrain,test,test_normal,0,test/good/test_normal__test__good__1_928.bmp,0.36299118399620056
gpu_retrain,test,test_normal,0,test/good/test_normal__test__good__1_928.bmp,0.2894829213619232
gpu_no_retrain,test,test_normal,0,test/good/test_normal__test__good__1_931.bmp,0.32219773530960083
gpu_retrain,test,test_normal,0,test/good/test_normal__test__good__1_931.bmp,0.33278200030326843
